"CLient_nbr"|"Client_name"|"Site_Id"|"Site_Type"|"Address"|"City"|"State"|"Zipcode"|"Region"|"Country_cd"|"FTE_HC_at_Location"|"Contingent_HC_at_Location"|"Number_of_Desks"|"Average_Attendance"|"Security_Type"
"200813"|"Disney Studios"|"4398"|"Theatres"|"THEATRE                  "|"LAUGHLIN       "|"NV "|"89029"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"554"|"Theatres"|"6504 PACIFIC BLVD        "|"HUNTINGTON PARK"|"CA "|"90255"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13157"|"Theatres"|"70 EASTVIEW MALL DRIVE   "|"VICTOR         "|"NY "|"14564"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16223"|"Theatres"|"44 WEST HIGH STREET      "|"CARLISLE       "|"PA "|"17013"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7135"|"Theatres"|"P.O.BOX 633              "|"BEATRICE       "|"NE "|"683103925"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"12995"|"Theatres"|"ALBERT DESBIENS          "|"MONTREAL       "|"QC "|"H2G 1N2"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"12744"|"Theatres"|"JOSEPH HARTFIELD         "|"NELLIS A F B   "|"NV "|"891917068"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13375"|"Theatres"|"325 BEAVERCREEK RD       "|"OREGON CITY    "|"OR "|"97045"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13369"|"Theatres"|"CATALINA LOPEZ           "|"SAN DIEGO      "|"CA "|"92155"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17213"|"Theatres"|"5455 S. CALLE SANTA CRUZ "|"TUCSON         "|"AZ "|"85706"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9947"|"Theatres"|"#26 SUNNY ISLE SHOP. CTR."|"ST. CROIX      "|"VI "|"00850"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8402"|"Theatres"|"116 EAST MAIN            "|"COLDWATER      "|"KS "|"67029"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2864"|"Theatres"|"120 COLLEGE ST,PO BOX 604"|"FAYETTEVILLE   "|"TN "|"37334"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7545"|"Theatres"|"4520 N HARLEM AVE.       "|"NORRIDGE       "|"IL "|"60706"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14197"|"Theatres"|"3514 TASCHEREAU BLVD.    "|"GREENFIELD PARK"|"QC "|"J4V 2H7"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"10144"|"Theatres"|"C/O WILLIAMS DIMOND      "|"LONG BEACH     "|"CA "|"90802"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3461"|"Theatres"|"1017 JACKSON STREET      "|"LAS VEGAS      "|"NM "|"877013843"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4702"|"Theatres"|"MANAGER                  "|"LAKEPORT       "|"CA "|"95453"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3428"|"Theatres"|"599 SO. COLLIER BLVD.    "|"MARCO ISLAND   "|"FL "|"33937"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6620"|"Theatres"|"2190 EMPIRE BLVD.        "|"WEBSTER        "|"NY "|"14580"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"458"|"Theatres"|"P.O. BOX 36206           "|"BIRMINGHAM     "|"AL "|"35216"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16500"|"Theatres"|"720 DESPERADO CT.        "|"SISTERS        "|"OR "|"97759"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18457"|"Theatres"|"1037 UNIVERSITY DRIVE    "|"COLLEGE STATION"|"TX "|"77840"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10291"|"Theatres"|"MELISSA SCHMIDT          "|"ROCHESTER      "|"NY "|"14627"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10204"|"Theatres"|"                         "|"CHANDLER       "|"AZ "|"85224"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3140"|"Theatres"|"111 N MECHANIC           "|"DECORAH        "|"IA "|"52101"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2556"|"Theatres"|"101 MAIN AND RAILWAY     "|"BRYANT         "|"SD "|"57221"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"517"|"Theatres"|"7229 N.E. SANDY BLVD.    "|"PORTLAND       "|"OR "|"97213"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18146"|"Theatres"|"2550 MISSION ST          "|"SAN FRANCISCO  "|"CA "|"94110"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8699"|"Theatres"|"1090 KEOLU DR            "|"KAILUA         "|"HI "|"96734"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14082"|"Theatres"|"1970 S COLORADO BLVD.    "|"DENVER         "|"CO "|"80202"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"559"|"Theatres"|"1441 3RD ST - PROMENADE  "|"SANTA MONICA   "|"CA "|"90401"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1705"|"Theatres"|"48 MARKET STREET         "|"ONANCOCK       "|"VA "|"23417"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15563"|"Theatres"|"ONE LEVEE WAY            "|"NEWPORT        "|"KY "|"41071"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4196"|"Theatres"|"H. STAIRS - P.O.BOX 161  "|"ANNAPOLIS ROYAL"|"NS "|"B0S 1A0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"6232"|"Theatres"|"1471 W WEBSTER PLACE     "|"CHICAGO        "|"IL "|"60614"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2338"|"Theatres"|"750 MONTGOMERY GLEN DR.  "|"MONTGOMERYVILLE"|"PA "|"18936"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14950"|"Theatres"|"40 GLENMAURA NH BLVD     "|"MOOSIC         "|"PA "|"18507"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15533"|"Theatres"|"109 NORTH SCHOOL STREET  "|"LODI           "|"CA "|"95240"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14166"|"Theatres"|"ON-BOARD MOVIES/K. SWAN  "|"ELMHURST       "|"IL "|"60126"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14594"|"Theatres"|"1575 NORTH MOUNTAIN AVE. "|"ONTARIO        "|"CA "|"91762"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16700"|"Theatres"|"1401 BANDERA HIGHWAY     "|"KERRVILLE      "|"TX "|"78028"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"12721"|"Theatres"|"PETER BRAEVER            "|"VANCOUVER      "|"BC "|"V6T 1W5"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"16307"|"Theatres"|"JAMEEL JONES             "|"CHAMPAIGN      "|"IL "|"61820"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1041086"|"Theatres"|"9786 WEST PICO BLVD.     "|"LOS ANGELES    "|"CA "|"90035"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5837"|"Theatres"|"US 11                    "|"STEPHENS CITY  "|"VA "|"22655"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2139"|"Theatres"|"2725 S. CHURCH           "|"STEVENS POINT  "|"WI "|"54481"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15747"|"Theatres"|"1140 CAPITOL STREET      "|"EAGLE          "|"CO "|"81631"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6621"|"Theatres"|"P.O. BOX 243             "|"IDYLLWILD      "|"CA "|"92549"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17240"|"Theatres"|"1090 PIPER LANE          "|"BURLINGTON     "|"NC "|"27215"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17823"|"Theatres"|"C/O DAN DANIELS DIST.CENT"|"DALLAS         "|"TX "|"75266-0202"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"691"|"Theatres"|"CROSS COUNTY SHOPPING CTR"|"YONKERS        "|"NY "|"10704"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13096"|"Theatres"|"780 WINDMILL RD.         "|"DARTMOUTH      "|"NS "|"B3B 1T3"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"8477"|"Theatres"|"22624 LAKESHORE          "|"EUCLID         "|"OH "|"44123"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16565"|"Theatres"|"15900 YORKTOWN CROSSING  "|"HOUSTON        "|"TX "|"77084"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16282"|"Theatres"|"8601 W. 135TH ST.        "|"OVERLAND PARK  "|"KS "|"66223"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"12819"|"Theatres"|"HWY 264 & HWY 12         "|"WINDOW ROCK    "|"AZ "|"86515"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"566"|"Theatres"|"67 WILLOWBROOK BLVD      "|"WAYNE          "|"NJ "|"07470"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3741"|"Theatres"|" 146 W MAIN              "|"BURLEY         "|"ID "|"83318"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7738"|"Theatres"|"P.O. BOX 50              "|"WING           "|"ND "|"58494"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18034"|"Theatres"|"4761 LAKE VALLEY DR      "|"FAYETTEVILLE   "|"NC "|"28303"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"537"|"Theatres"|"849 E. COMMERCE # 800    "|"SAN ANTONIO    "|"TX "|"78205"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16556"|"Theatres"|"101 MOUNTAINEER DR.      "|"MORGANTOWN     "|"WV "|"26534"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15454"|"Theatres"|"SAM POLLINZI             "|"CARROLLTON     "|"TX "|"75007"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17152"|"Theatres"|"C/O RIVER OAKS CINEMA 8  "|"DECATUR        "|"AL "|"35603"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"12266"|"Theatres"|"2901 CAPITAL OF TEXAS HWY"|"AUSTIN         "|"TX "|"78746"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13309"|"Theatres"|"TRACY CULLEY/CHILDS LIBR "|"MIAMI          "|"OK "|"74354"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16007"|"Theatres"|"3141 MERCANTILE DR.      "|"SPRINGFIELD    "|"IL "|"62707"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8238"|"Theatres"|"P.O.BOX 1016             "|"NEW MILFORD    "|"CT "|"06776"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17961"|"Theatres"|"1525 COMMERCE DR         "|"MARQUETTE      "|"MI "|"49855"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10115"|"Theatres"|"100 WASHINGTON ST.       "|"OAKLAND        "|"CA "|"94607"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5048"|"Theatres"|"615  N WASHINGTON ST     "|"LEXINGTON      "|"NE "|"68850"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11212"|"Theatres"|"2300 BARRISTO RD         "|"PALM SPRINGS   "|"CA "|"92262"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15692"|"Theatres"|"ADAM WOOL                "|"FAIRBANKS      "|"AK "|"99709"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18254"|"Theatres"|"8841 NORTH ALPINE LOOP RD"|"SUNDANCE       "|"UT "|"84604"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"12066"|"Theatres"|"2ND FLOOR                "|"NEW YORK       "|"NY "|"10019"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16295"|"Theatres"|"175 SOUTH EQUITY DR      "|"SMITHFIELD     "|"NC "|"27577"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6711"|"Theatres"|"P.O. BOX 97  (38503)     "|"COOKEVILLE     "|"TN "|"38503"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10862"|"Theatres"|"C/0 WILLIAMS DIAMOND     "|"LONG BEACH     "|"CA "|"908011910"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10055"|"Theatres"|"209 WINSTON RD.          "|"JONESVILLE     "|"NC "|"28642"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14896"|"Theatres"|"1331 NO CENTRAL PKWAY    "|"KENNEWICK      "|"WA "|"99336"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15933"|"Theatres"|"STEVE DUCROU             "|"CRYSTAL LAKE   "|"IL "|"60014"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13191"|"Theatres"|"PO BOX 45, 327 N MAIN    "|"CHARITON       "|"IA "|"50049"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9618"|"Theatres"|"50 LUDWIG DR             "|"FAIRVIEW HTS   "|"IL "|"62208"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8760"|"Theatres"|"804 WASHINGTON ST        "|"MONTPELIER     "|"ID "|"83254"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1761"|"Theatres"|"110 WEST ELM STREET      "|"NASHVILLE      "|"IL "|"62263"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9794"|"Theatres"|"5870 HARRISON AVE        "|"CINCINNATI     "|"OH "|"45248"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8996"|"Theatres"|"P.O BOX 2368             "|"WEIRTON        "|"WV "|"26062"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17203"|"Theatres"|"1188 EL CAMINO REAL      "|"SAN BRUNO      "|"CA "|"94066"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5709"|"Theatres"|"702 BAYBROOK MALL        "|"FRIENDSWOOD    "|"TX "|"77546"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5607"|"Theatres"|"1077 BOSTON POST ROAD    "|"DARIEN         "|"CT "|"06820"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18170"|"Theatres"|"8840 APOLLO WAY          "|"DOWNEY         "|"CA "|"90242"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2608"|"Theatres"|"2009 WEST GRAY ST        "|"HOUSTON        "|"TX "|"77019"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18162"|"Theatres"|"2100 W RIVERSIDE DR      "|"BURBANK        "|"CA "|"91506"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11501"|"Theatres"|"FAM, BILL GARDNER        "|"FORT WAINWRIGHT"|"AK "|"99703"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14577"|"Theatres"|"3755 S.E. HIGH SCHOOL DR "|"LINCOLN CITY   "|"OR "|"97367"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2321"|"Theatres"|"123 MAIN ST              "|"BRADFORD       "|"PA "|"16701"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4312"|"Theatres"|"1110 S. IRBY ST.         "|"FLORENCE       "|"SC "|"29504"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18245"|"Theatres"|"1 GUEST ST               "|"BRIGHTON       "|"MA "|"02135"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15186"|"Theatres"|"12601 EAST 86TH ST NORTH "|"OWASSO         "|"OK "|"74055"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14118"|"Theatres"|"MARK THIEMANN            "|"TERRE HAUTE    "|"IN "|"47807"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6376"|"Theatres"|"2150 CLARENDON BLVD      "|"ARLINGTON      "|"VA "|"22201"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16666"|"Theatres"|"C/O MEDIA ARTS CENTER    "|"SAN DIEGO      "|"CA "|"92102"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5406"|"Theatres"|"121 TUCKAHOE ROAD        "|"SEWELL         "|"NJ "|"08080"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4838"|"Theatres"|"121 LAUREL ST.           "|"INDEPENDENCE   "|"KS "|"67301"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17220"|"Theatres"|"34 MILL POND PARKWAY     "|"MONROE         "|"NY "|"10950"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9528"|"Theatres"|"2500 S CENTER ST         "|"MARSHALLTOWN   "|"IA "|"50158"|""|"USA "|""|""|""|""|""
"1"|"Teradata"|"SP0973-1"|"Office"|"Calle Maria de Portugal, 3"|"MADRID"|"-"|""|"EMEA"|"ESP"|"70"|"28"|"64"|"32"|"Card/Gaurd"
"200813"|"Disney Studios"|"1032985"|"Theatres"|"1511 VANN DRIVE          "|"JACKSON        "|"TN "|"38305"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18462"|"Theatres"|"5015 TRAILHEAD BEND WAY  "|"FT. WORTH      "|"TX "|"76109"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11810"|"Theatres"|"CARLOS                   "|"TOTOWA         "|"NJ "|"07512"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10094"|"Theatres"|"14948 S. CRENSHAW BLVD.  "|"GARDENA        "|"CA "|"90249"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15610"|"Theatres"|"C/O P.O. BOX 1024        "|"HUDSON BAY     "|"SK "|"S0E 0V0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"5844"|"Theatres"|"SOUTHGATE SHOP. CTR.     "|"ELIZABETH CITY "|"NC "|"27909"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15050"|"Theatres"|"DODGE COLLEGE OF FILM & M"|"ORANGE         "|"CA "|"92866"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8802"|"Theatres"|"700 GRAND CENTRAL MALL   "|"VIENNA         "|"WV "|"26105"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7492"|"Theatres"|"BOX 14/MARSHALL BEVER    "|"MOUNT ZION     "|"WV "|"26151"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15970"|"Theatres"|"1121 JUTRAS EAST         "|"VICTORIAVILLE  "|"QC "|"G8S 1C1"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"9143"|"Theatres"|"20115 HALZWARTH RD       "|"SPRING         "|"TX "|"77388"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6249"|"Theatres"|"6387 MAIN STREET         "|"OLIVER         "|"BC "|"V0H 1T0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"17144"|"Theatres"|"212 YORK ROAD            "|"JENKINSTOWN    "|"PA "|"19046"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16447"|"Theatres"|"164 LAKESHORE DRIVE      "|"LAKESHORE      "|"ON "|"N9K 1G5"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"3189"|"Theatres"|"310 MAIN ST              "|"WAYNE          "|"NE "|"68787"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13916"|"Theatres"|"ELIZABETH PIERCE         "|"AUGUSTA        "|"KS "|"67010"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7296"|"Theatres"|"SUITE #600               "|"PEMBROKE       "|"ON "|"K8A 6Y7"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"17064"|"Theatres"|"116 W. MAIN ST.          "|"HUDSON         "|"MI "|"49247"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4733"|"Theatres"|"1700 WISNER ST.          "|"JACKSON        "|"MI "|"49202"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4591"|"Theatres"|"115 MIDDLENECK RD        "|"GREAT NECK     "|"NY "|"11021"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4514"|"Theatres"|"82 S.E. 1ST ST. SE       "|"BEACH          "|"ND "|"58621"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17349"|"Theatres"|"333 NORTH COUNTRY CLUB RD"|"DEMING         "|"NM "|"88030"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14866"|"Theatres"|"18002 HIGHWOOD PRES PKWY "|"TAMPA          "|"FL "|"33641"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14263"|"Theatres"|"14, 385 BOUL. PIERREFOND "|"PIERREFOND     "|"QC "|"H9H 1Z2"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"15443"|"Theatres"|"CINEMAS                  "|"MISSISSAUGA    "|"ON "|"L5T 2Y3"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"5361"|"Theatres"|"P.O. BOX 1187            "|"HASTINGS       "|"NE "|"689021187"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17975"|"Theatres"|"12641 BEATRICE ST        "|"LOS ANGELES    "|"CA "|"90066"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18182"|"Theatres"|"311 N BULLARD ST         "|"SILVER CITY    "|"NM "|"88061"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2750"|"Theatres"|"C/O P.O. BOX 10          "|"BONAVISTA      "|"NL "|"A0C 1B0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"857"|"Theatres"|"2905 EAST COAST HWY      "|"CORONA DEL MAR "|"CA "|"92625"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3044"|"Theatres"|"580 KANE CREEK BLVD.     "|"MOAB           "|"UT "|"84532"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17504"|"Theatres"|"675 BELLEVILLE ST        "|"VICTORIA       "|"BC "|"V8W 1A1"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"14970"|"Theatres"|"1441 TAMIIAQMI TRAIL     "|"PORT CHARLOTTE "|"FL "|"33948"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4731"|"Theatres"|"2809 BARTLETT BLVD       "|"BARTLETT       "|"TN "|"38134"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5160"|"Theatres"|"3900 S. HYDRAULIC STREET "|"WICHITA        "|"KS "|"67216"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14123"|"Theatres"|"ATTN:  BONNIE ROSENBLATT "|"CHICAGO        "|"IL "|"60620"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16763"|"Theatres"|"1750 HENNEPIN AVE.       "|"MINNEAPOLIS    "|"MN "|"55403"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15085"|"Theatres"|"MRS ANGELA RODZINYAK     "|"KINGSTON       "|"NS "|"B0P 1R0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"15305"|"Theatres"|"210 WESTSHORE PLAZA      "|"TAMPA          "|"FL "|"33609"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18217"|"Theatres"|"5361 US HWY 9            "|"HOWELL         "|"NJ "|"07731"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"247"|"Theatres"|"2347 RT 9                "|"MECHANICVILLE  "|"NY "|"12118"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18369"|"Theatres"|"375 MERCHANT WALK SQUARE "|"CHARLOTTESVILLE"|"VA "|"22902"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14160"|"Theatres"|"TRI STAR BLDG. ROOM 24   "|"CULVER CITY    "|"CA "|"90232"|""|"USA "|""|""|""|""|""
"1"|"Teradata"|"PD0004-1"|"Office"|"Domaniewska, Postepu and Woloska streets"|"WARSAW"|"-"|""|"EMEA"|"POL"|"44"|"2"|"40"|"22"|"Card/Gaurd"
"200813"|"Disney Studios"|"16171"|"Theatres"|"349 LAHAVE STREET        "|"BRIDGEWATER    "|"NS "|"B4V 2T6"|""|"CANA"|""|""|""|""|""
"1"|"Teradata"|"AU0061"|"Office"|"141 Walker Street"|"NORTH SYDNEY"|"NSW"|""|"ASIA PAC"|"AUS"|"65"|"4"|"109"|"43"|"Card/Gaurd"
"200813"|"Disney Studios"|"15781"|"Theatres"|"2101 FORT HENRY DR.      "|"KINGSPORT      "|"TN "|"37664"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8103"|"Theatres"|"P.O. BOX 7762            "|"PEACE RIVER    "|"AB "|"T8S 1T3"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"12910"|"Theatres"|"EUGENE AMODEO            "|"WILLOWDALE     "|"ON "|"M2J 4A2"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"17073"|"Theatres"|"100 WEST 13TH AVENUE     "|"DENVER         "|"CO "|"80204-0105"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4153"|"Theatres"|"471 FIRST STREET         "|"ENCINITAS      "|"CA "|"92024"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5213"|"Theatres"|"957 SOUTH CLINTON AVE.   "|"ROCHESTER      "|"NY "|"14620"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14630"|"Theatres"|"325 SLOAN AVENUE         "|"HAMILTON       "|"NJ "|"08619"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13663"|"Theatres"|"432  CHURCH AVE          "|"LOUISVILLE     "|"MS "|"39339"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1105"|"Theatres"|"900 CHAMBERSBURG MALL    "|"CHAMBERSBURG   "|"PA "|"17201"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2577"|"Theatres"|"ONE MAIN PLACE SHPPG     "|"MCALLEN        "|"TX "|"78503"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17093"|"Theatres"|"4340 MAINE AVE. SE       "|"ROCHESTER      "|"MN "|"55904"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18126"|"Theatres"|"1871 BROADWAY            "|"NEW YORK       "|"NY "|"10023"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1310"|"Theatres"|"MAIL TO OWNER            "|"WADSWORTH      "|"OH "|"44281"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16941"|"Theatres"|"265 VETERANS MEMORIAL PKW"|"WARRENTON      "|"MO "|"63383-1067"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4187"|"Theatres"|"P.O. BOX 644             "|"ITUNA          "|"SK "|"S0A 1N0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"18073"|"Theatres"|"451 EAST 58TH AVE        "|"DENVER         "|"CO "|"80216"|""|"USA "|""|""|""|""|""
