"ROW_KEY"|"DOMAIN_NAME"|"SUBDOMAIN_1_NAME"|"SUBDOMAIN_2_NAME"|"SUBDOMAIN_3_NAME"|"PERIOD_MMM-YYYY"|"METRIC_NAME"|"METRIC_INDEX"|"METRIC_VALUE"|"DATA_SOURCE_NAME"|"DATA_SOURCE_DESC"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Mar-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"278748"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Apr-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"770502"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Apr-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"278088"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"May-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"772486"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"May-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"278480"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jun-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"770292"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jun-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"279049"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jul-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"769849"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jul-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"279523"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Aug-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"770040"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Aug-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"279458"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Sep-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"774053"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Sep-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"278030"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Oct-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"775265"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Oct-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"278468"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Nov-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"772497"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Nov-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"279993"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Dec-2009"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"780326"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Dec-2019"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"280076"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jan-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"777271"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Jan-2020"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"279954"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Feb-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"791624"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Feb-2020"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"278837"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Mar-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"784553"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Mar-2020"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"277952"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Apr-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"785699"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"37"|"Household consumption expenditures"|"Communication"|"Other services"|"Total"|"Apr-2020"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"266539"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"May-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"783664"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Jan-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"617627"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jun-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"780703"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Feb-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"623061"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jul-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"780927"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Mar-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"632112"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Aug-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"785464"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Apr-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"630973"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Sep-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"789636"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"May-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"629864"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Oct-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"789018"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Jun-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"630999"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Nov-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"797616"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Jul-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"635461"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Dec-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"796220"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Aug-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"635476"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jan-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"803303"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Sep-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"643254"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Feb-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"807850"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Oct-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"641038"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Mar-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"809253"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Nov-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"642595"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Apr-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"818626"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Dec-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"641744"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"May-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"813520"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Jan-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"646480"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jun-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"820457"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"38"|"Household consumption expenditures"|"Recreation"|"Other services"|"Total"|"Feb-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"641379"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"9"|"Goods"|"Nondurable goods"|"Food and beverages purchased for off-premises consumption"|"Total"|"Jul-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"822161"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
