ROW_KEY|"DOMAIN_NAME"|"SUBDOMAIN_1_NAME"|"SUBDOMAIN_2_NAME"|"SUBDOMAIN_3_NAME"|"SUBDOMAIN_4_NAME"|"PERIOD_MMM-YYYY"|"METRIC_NAME"|METRIC_INDEX|METRIC_VALUE|"DATA_SOURCE_NAME"|"DATA_SOURCE_DESC" 
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Oct-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5141|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Aug-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5432|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jan-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5666|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jun-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4369|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Aug-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4451|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Feb-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4649|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Oct-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4517|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Oct-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4320|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Mar-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4099|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Sep-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5251|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"May-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4513|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Mar-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5413|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jul-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4412|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jun-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5525|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Dec-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4460|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"May-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4432|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Aug-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5184|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Mar-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4425|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Apr-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5489|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jan-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4395|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Nov-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5110|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Apr-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4483|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Apr-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 3543|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jun-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4438|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Apr-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4374|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jul-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4385|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Feb-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5078|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jun-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5143|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Sep-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4388|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Dec-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4302|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jan-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4423|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Feb-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4394|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jul-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5223|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jul-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5366|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Dec-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5078|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Sep-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4417|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Nov-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4303|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Mar-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4404|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"May-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0| 5348|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"May-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4754|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Aug-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4424|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Jan-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4353|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Nov-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4429|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
108|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Clothing materials"|"Feb-2018"|"Personal Consumption Expenditure (Product Details) M$"|   0| 4391|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"  
109|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Standard clothing issued to military personnel"|"Jan-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|  439|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
109|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Standard clothing issued to military personnel"|"Dec-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|  447|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
109|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Standard clothing issued to military personnel"|"Nov-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|  425|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
109|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Standard clothing issued to military personnel"|"Mar-2021"|"Personal Consumption Expenditure (Product Details) M$"|   0|  422|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
109|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Standard clothing issued to military personnel"|"Aug-2019"|"Personal Consumption Expenditure (Product Details) M$"|   0|  451|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
109|"Goods"|"Nondurable goods"|"Clothing and footwear"|"Other clothing materials and footwear (13 and 17)"|"Standard clothing issued to military personnel"|"Jul-2020"|"Personal Consumption Expenditure (Product Details) M$"|   0|  432|"Bureau of Economic Analysis - NIPA Monthly Report T2.4.5U"|"Table 2.4.5U. Personal Consumption Expenditures by Type of Product"
